date,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
2023/2/16,28.79,82,2361,951,649,354,44,363,29.98,39.99,29.99,53.18,,29.98,53.18,3752,25.99,31.99
2023/2/17,28.79,62,1785,719,490,268,46,262,29.98,39.99,29.99,53.18,,29.98,53.18,3752,25.99,31.99
2023/2/18,28.99,13,377,151,103,57,13,53,29.98,39.99,29.99,53.18,,29.98,53.18,3752,25.99,31.99
2023/2/19,28.89,10,289,116,79,43,9,42,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/20,28.79,78,2246,905,617,337,30,357,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/21,28.79,63,1814,731,498,272,41,272,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/22,28.39,64,1817,742,506,273,55,241,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/23,28.49,84,2393,974,664,359,36,360,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/24,28.29,76,2150,882,601,322,47,298,29.98,39.99,29.99,53.18,,29.98,53.18,4154,25.99,31.99
2023/2/25,28.89,16,462,186,127,69,4,76,29.98,39.99,29.99,53.18,,29.98,53.18,3807,25.99,31.99
2023/2/26,28.79,10,288,116,79,43,14,36,29.98,39.99,29.99,53.18,,29.98,53.18,3776,25.99,31.99
2023/2/27,28.59,70,2001,812,554,300,54,281,29.98,39.99,29.99,53.18,,29.98,53.18,3719,25.99,31.99
2023/2/28,28.79,93,2677,1079,736,402,71,389,29.98,39.99,29.99,53.18,,29.98,53.18,3655,25.99,31.99
2023/3/1,28.79,90,2591,1044,712,389,68,378,29.98,39.99,29.99,53.18,,29.98,53.18,3577,25.99,31.99
2023/3/2,28.79,98,2821,1137,775,423,48,438,29.98,39.99,29.99,53.18,,29.98,53.18,3516,25.99,31.99
2023/3/3,28.39,102,2896,1183,807,434,60,412,29.98,39.99,29.99,53.18,,29.98,53.18,3428,25.99,31.99
2023/3/4,28.89,19,549,220,150,82,23,74,29.98,39.99,29.99,53.18,,29.98,53.18,3335,25.99,31.99
2023/3/5,28.79,8,230,93,63,34,13,27,29.98,39.99,29.99,53.18,,29.98,53.18,3303,25.99,31.99
2023/3/6,27.89,81,2259,940,641,339,34,305,29.98,39.99,29.99,53.18,,29.98,53.18,3236,25.99,31.99
2023/3/7,28.79,92,2649,1067,728,397,27,430,29.98,39.99,29.99,53.18,,29.98,53.18,3199,25.99,31.99
2023/3/8,28.79,91,2620,1056,720,393,53,398,29.98,39.99,29.99,53.18,,29.98,53.18,3114,25.99,31.99
2023/3/9,28.89,81,2340,940,641,351,37,371,29.98,39.99,29.99,53.18,,29.98,53.18,3030,25.99,31.99
2023/3/10,28.79,75,2159,870,593,324,47,325,29.98,38.15,29.99,53.18,,29.98,53.18,2966,25.99,31.99
2023/3/11,28.89,17,491,197,134,74,7,79,29.98,38.15,29.99,53.18,,29.98,53.18,3616,25.99,31.99
2023/3/12,28.99,13,377,151,103,57,4,62,29.98,38.15,29.99,53.18,,29.98,53.18,3575,25.99,31.99
2023/3/13,28.79,69,1987,800,546,298,40,303,29.98,38.15,29.99,53.18,,29.98,53.18,4217,25.99,31.99
2023/3/14,28.09,88,2472,1021,696,371,43,341,29.98,38.15,29.99,53.18,,29.98,53.18,4155,25.99,31.99
2023/3/15,28.79,85,2447,986,672,367,54,368,29.98,38.15,29.99,53.18,,29.98,53.18,4085,25.99,31.99
2023/3/16,28.89,88,2542,1021,696,381,69,375,29.98,38.15,29.99,53.18,,29.98,53.18,3999,25.99,31.99
2023/3/17,28.79,67,1929,777,530,289,26,307,29.98,39.99,29.99,53.18,,29.98,53.18,3910,25.99,31.99
2023/3/18,28.89,13,376,151,103,56,5,61,29.98,39.99,29.99,53.18,,29.98,53.18,3872,25.99,31.99
2023/3/19,28.89,9,260,104,71,39,1,45,29.98,39.99,29.99,53.18,,29.98,53.18,3819,25.99,31.99
2023/3/20,28.39,62,1760,719,490,264,30,257,29.98,39.99,29.99,53.18,,29.98,53.18,3791,25.99,31.99
2023/3/21,28.69,85,2439,986,672,366,30,385,29.98,39.99,29.99,53.18,,29.98,53.18,3740,25.99,31.99
2023/3/22,28.89,87,2513,1009,688,377,47,392,29.98,39.99,29.99,53.18,,29.98,53.18,3691,25.99,31.99
2023/3/23,28.39,89,2527,1032,704,379,18,394,29.98,39.99,29.99,53.18,,29.98,53.18,3604,25.99,31.99
2023/3/24,28.59,77,2201,893,609,330,39,330,29.98,29.98,29.99,53.18,,29.98,53.18,3534,25.99,31.99
2023/3/25,28.39,19,539,220,150,81,10,78,29.98,29.98,29.99,53.18,,29.98,53.18,3460,25.99,31.99
2023/3/26,28.89,14,404,162,111,61,7,63,29.98,29.98,29.99,53.18,,29.98,53.18,3403,25.99,31.99
2023/3/27,27.89,81,2259,940,641,339,14,325,29.98,29.98,29.99,53.18,,29.98,53.18,3336,25.99,31.99
2023/3/28,28.79,62,1785,719,490,268,37,271,29.98,29.98,29.99,53.18,,29.98,53.18,3313,25.99,31.99
2023/3/29,28.79,68,1958,789,538,294,18,319,29.98,29.98,29.99,53.18,,29.98,53.18,3285,25.99,31.99
2023/3/30,28.79,81,2332,940,641,350,19,382,29.98,29.98,29.99,53.18,,29.98,53.18,3213,25.99,31.99
2023/3/31,28.79,70,2015,812,554,302,9,338,29.98,29.98,29.99,53.18,,29.98,53.18,3133,25.99,31.99
2023/4/1,27.19,17,462,197,134,69,8,54,29.98,29.98,29.99,53.18,,29.98,53.18,3091,25.99,31.99
2023/4/2,28.99,8,232,93,63,35,0,41,29.98,29.98,29.99,53.18,,29.98,53.18,3048,25.99,31.99
2023/4/3,28.59,84,2402,974,664,360,21,383,29.98,29.98,29.99,53.18,,29.98,53.18,3002,25.99,31.99
2023/4/4,28.89,81,2340,940,641,351,28,380,29.98,29.98,29.99,53.18,,29.98,53.18,2958,25.99,31.99
2023/4/5,28.79,64,1843,742,506,276,37,282,29.98,29.98,29.99,53.18,,29.98,53.18,3152,25.99,31.99
2023/4/6,28.79,78,2246,905,617,337,33,354,29.98,29.98,29.99,53.18,,29.98,53.18,3092,25.99,31.99
2023/4/7,28.69,59,1693,684,467,254,20,268,29.98,29.98,27.99,53.18,,27.99,53.18,3049,25.99,31.99
2023/4/8,28.89,18,520,209,142,78,11,80,29.98,29.98,27.99,53.18,,27.99,53.18,3414,25.99,31.99
2023/4/9,28.89,9,260,104,71,39,0,46,29.98,29.98,27.99,53.18,,27.99,53.18,3394,25.99,31.99
2023/4/10,28.79,47,1353,545,372,203,20,213,29.98,29.98,27.99,53.18,,27.99,53.18,3843,25.99,31.99
2023/4/11,28.79,82,2361,951,649,354,30,377,29.98,29.98,27.99,53.18,,27.99,53.18,3788,25.99,31.99
2023/4/12,28.79,86,2476,998,680,371,57,370,29.98,29.98,27.99,53.18,,27.99,53.18,3739,25.99,31.99
2023/4/13,28.79,70,2015,812,554,302,36,311,29.98,29.98,27.99,53.18,,27.99,53.18,3683,25.99,31.99
2023/4/14,28.89,66,1907,766,522,286,34,299,29.98,29.98,24.99,52.63,,24.99,52.63,3602,25.99,31.99
2023/4/15,28.89,13,376,151,103,56,6,60,29.98,29.98,24.99,52.63,,24.99,52.63,3551,25.99,31.99
2023/4/16,28.99,12,348,139,95,52,0,62,29.98,29.98,24.99,52.63,,24.99,52.63,3530,25.99,31.99
2023/4/17,28.89,76,2196,882,601,329,22,362,29.98,29.98,24.99,52.63,,24.99,52.63,3837,25.99,31.99
2023/4/18,28.79,85,2447,986,672,367,44,378,29.98,29.98,24.99,52.63,,24.99,52.63,3797,25.99,31.99
2023/4/19,28.69,68,1951,789,538,293,29,302,29.98,29.98,24.99,52.63,,24.99,52.63,3714,25.99,31.99
2023/4/20,28.79,84,2418,974,664,363,24,393,29.98,29.98,24.99,52.63,,24.99,52.63,3637,25.99,31.99
2023/4/21,28.79,60,1727,696,475,259,16,281,29.98,29.98,24.99,52.63,,24.99,52.63,3541,25.99,31.99
2023/4/22,28.89,12,347,139,95,52,3,58,29.98,29.98,24.99,52.63,,24.99,52.63,3483,25.99,31.99
2023/4/23,28.79,6,173,70,47,26,5,25,29.98,29.98,24.99,52.63,,24.99,52.63,3473,25.99,31.99
2023/4/24,27.59,68,1876,789,538,281,6,262,29.98,29.98,24.99,52.63,,24.99,52.63,3596,25.99,31.99
2023/4/25,28.79,69,1987,800,546,298,31,312,29.98,29.98,24.99,52.63,,24.99,52.63,3537,25.99,31.99
2023/4/26,28.79,71,2044,824,562,307,18,333,29.98,29.98,24.99,52.63,,24.99,52.63,3155,25.99,31.99
2023/4/27,28.79,98,2821,1137,775,423,39,447,29.98,29.98,24.99,52.63,,24.99,52.63,3128,25.99,31.99
2023/4/28,28.29,67,1895,777,530,284,18,286,29.98,29.98,24.99,53.18,,24.99,53.18,3358,25.99,31.99
2023/4/29,28.89,9,260,104,71,39,9,37,29.98,29.98,24.99,53.18,,24.99,53.18,3307,25.99,31.99
2023/4/30,28.89,15,433,174,119,65,11,64,29.98,29.98,24.99,53.18,,24.99,53.18,3655,25.99,31.99
2023/5/1,28.69,67,1922,777,530,288,28,299,29.98,29.98,24.99,53.18,,24.99,53.18,3613,25.99,31.99
2023/5/2,28.69,99,2840,1148,783,426,64,419,29.98,29.98,24.99,53.18,,24.99,53.18,3567,25.99,31.99
2023/5/3,28.79,101,2908,1172,799,436,33,468,29.98,29.98,24.99,53.18,,24.99,53.18,3503,25.99,31.99
2023/5/4,28.59,82,2344,951,649,352,10,382,29.98,29.98,24.99,53.18,,24.99,53.18,3393,25.99,31.99
2023/5/5,28.79,61,1756,708,483,263,18,284,29.98,29.98,24.99,53.18,,24.99,53.18,3308,25.99,31.99
2023/5/6,28.89,14,404,162,111,61,6,64,29.98,29.98,24.99,53.18,,24.99,53.18,3251,25.99,31.99
2023/5/7,28.99,4,116,46,32,17,0,21,29.98,29.98,24.99,53.18,,24.99,53.18,3233,25.99,31.99
2023/5/8,28.79,52,1497,603,411,225,9,249,29.98,29.98,24.99,53.18,,24.99,53.18,3675,25.99,31.99
2023/5/9,28.79,68,1958,789,538,294,20,317,29.98,29.98,24.99,53.18,,24.99,53.18,3629,25.99,31.99
2023/5/10,28.79,83,2390,963,657,358,21,391,29.98,29.98,24.99,53.18,,24.99,53.18,3598,25.99,31.99
2023/5/11,28.79,85,2447,986,672,367,10,412,29.98,29.98,24.99,53.18,,24.99,53.18,3682,25.99,31.99
2023/5/12,28.79,64,1843,742,506,276,15,304,29.98,29.98,24.99,53.18,,24.99,53.18,4157,25.99,31.99
2023/5/13,28.99,17,493,197,134,74,1,87,29.98,29.98,24.99,53.18,,24.99,53.18,4094,25.99,31.99
2023/5/14,28.99,9,261,104,71,39,5,42,29.98,29.98,24.99,53.18,,24.99,53.18,4060,25.99,31.99
2023/5/15,28.79,54,1555,626,427,233,15,254,29.98,29.98,24.99,53.18,,24.99,53.18,3853,25.99,31.99
2023/5/16,28.79,77,2217,893,609,333,21,361,29.98,29.98,24.99,53.18,,24.99,53.18,3802,25.99,31.99
2023/5/17,28.39,88,2498,1021,696,375,40,366,29.98,29.98,24.99,53.18,,24.99,53.18,3739,25.99,31.99
2023/5/18,26.79,69,1849,800,546,277,18,208,29.98,29.98,24.99,53.18,,24.99,53.18,3663,25.99,31.99
2023/5/19,26.79,48,1286,557,380,193,25,131,29.98,29.98,24.99,53.18,,24.99,53.18,3603,25.99,31.99
2023/5/20,26.89,7,188,81,55,28,6,18,29.98,29.98,24.99,53.18,,24.99,53.18,3561,25.99,31.99
2023/5/21,26.99,14,378,162,111,57,0,48,29.98,29.98,24.99,53.18,,24.99,53.18,3537,25.99,31.99
2023/5/22,26.49,86,2278,998,680,342,37,221,29.98,29.98,24.99,53.18,,24.99,53.18,3506,25.99,31.99
2023/5/23,26.79,75,2009,870,593,301,41,204,29.98,29.98,24.99,53.18,,24.99,53.18,3457,25.99,31.99
2023/5/24,26.79,43,1152,499,340,173,5,135,29.98,29.98,24.99,53.18,,24.99,53.18,3405,25.99,31.99
2023/5/25,26.89,85,2286,986,672,343,25,260,29.98,29.98,24.99,53.18,,24.99,53.18,3315,25.99,31.99
2023/5/26,26.89,44,1183,510,348,177,19,129,29.98,29.98,24.99,53.18,,24.99,53.18,3265,25.99,31.99
2023/5/27,26.89,11,296,128,87,44,1,36,29.98,29.98,24.99,53.18,,24.99,53.18,3215,25.99,31.99
2023/5/28,26.99,14,378,162,111,57,8,40,29.98,29.98,24.99,53.18,,24.99,53.18,3193,25.99,31.99
2023/5/29,26.89,19,511,220,150,77,0,64,29.98,29.98,24.99,53.18,,24.99,53.18,3171,25.99,31.99
2023/5/30,26.69,117,3123,1357,925,468,21,352,29.98,29.98,24.99,53.18,,24.99,53.18,3126,25.99,31.99
2023/5/31,26.59,91,2420,1056,720,363,24,257,29.98,29.98,24.99,53.18,,24.99,53.18,3070,25.99,31.99
2023/6/1,26.79,102,2733,1183,807,410,49,284,29.98,29.98,24.99,53.18,,24.99,53.18,2979,25.99,31.99
2023/6/2,26.89,75,2017,870,593,303,27,224,29.98,29.98,24.99,53.18,,24.99,53.18,2903,25.99,31.99
2023/6/3,26.49,11,291,128,87,44,13,19,29.98,29.98,24.99,53.18,,24.99,53.18,2830,25.99,31.99
2023/6/4,26.99,15,405,174,119,61,0,51,29.98,29.98,24.99,53.18,,24.99,53.18,2784,25.99,31.99
2023/6/5,26.79,99,2652,1148,783,398,19,304,29.98,29.98,24.99,53.18,,24.99,53.18,2727,25.99,31.99
2023/6/6,26.89,75,2017,870,593,303,79,172,29.98,29.98,24.99,53.18,,24.99,53.18,2665,25.99,31.99
2023/6/7,26.49,71,1881,824,562,282,68,145,29.98,29.98,24.99,53.18,,24.99,53.18,2583,25.99,31.99
2023/6/8,26.79,73,1956,847,577,293,71,168,29.98,29.98,24.99,53.18,,24.99,53.18,3139,25.99,31.99
2023/6/9,26.89,88,2366,1021,696,355,81,213,29.98,29.98,25.99,53.18,,25.99,53.18,3081,25.99,31.99
2023/6/10,26.89,11,296,128,87,44,41,-4,29.98,29.98,25.99,53.18,,25.99,53.18,3008,25.99,31.99
2023/6/11,26.89,11,296,128,87,44,42,-5,29.98,29.98,25.99,53.18,,25.99,53.18,2986,25.99,31.99
2023/6/12,25.79,85,2192,986,672,329,79,126,29.98,29.98,25.99,53.18,,25.99,53.18,2917,25.99,31.99
2023/6/13,26.79,87,2331,1009,688,350,86,198,29.98,29.98,25.99,53.18,,25.99,53.18,2866,25.99,31.99
2023/6/14,26.79,76,2036,882,601,305,133,115,29.98,29.98,25.99,53.18,,25.99,53.18,2793,25.99,31.99
2023/6/15,26.79,84,2250,974,664,338,14,260,29.98,29.98,25.99,53.18,,25.99,53.18,2735,25.99,31.99
2023/6/16,26.79,81,2170,940,641,326,134,129,29.98,29.98,27.99,53.18,,27.99,53.18,2646,25.99,31.99
2023/6/17,26.89,23,618,267,182,93,121,-45,29.98,29.98,27.99,53.18,,27.99,53.18,2594,25.99,31.99
2023/6/18,26.89,13,350,151,103,52,83,-39,29.98,29.98,27.99,53.18,,27.99,53.18,2587,25.99,31.99
2023/6/19,26.59,87,2313,1009,688,347,141,128,29.98,29.98,27.99,53.18,,27.99,53.18,3044,25.99,31.99
2023/6/20,26.79,77,2063,893,609,309,131,121,29.98,29.98,27.99,53.18,,27.99,53.18,2980,25.99,31.99
2023/6/21,26.29,105,2760,1218,831,414,174,123,29.98,29.98,27.99,53.18,,27.99,53.18,2896,25.99,31.99
2023/6/22,26.79,94,2518,1090,744,378,140,166,29.98,29.98,27.99,53.18,,27.99,53.18,2820,25.99,31.99
2023/6/23,26.89,84,2259,974,664,339,107,175,29.98,29.98,29.99,53.18,,29.98,53.18,2731,25.99,31.99
2023/6/24,26.89,15,403,174,119,60,55,-5,29.98,29.98,29.99,53.18,,29.98,53.18,2660,25.99,31.99
2023/6/25,26.89,13,350,151,103,52,86,-42,29.98,29.98,29.99,53.18,,29.98,53.18,2624,25.99,31.99
2023/6/26,26.79,75,2009,870,593,301,151,94,29.98,29.98,29.99,53.18,,29.98,53.18,2545,25.99,31.99
2023/6/27,26.79,76,2036,882,601,305,157,91,29.98,29.98,29.99,53.18,,29.98,53.18,2498,25.99,31.99
2023/6/28,26.89,107,2877,1241,846,432,125,233,29.98,29.98,29.99,53.18,,29.98,53.18,2433,25.99,31.99
2023/6/29,26.89,78,2097,905,617,315,123,137,29.98,29.98,29.99,53.18,,29.98,53.18,2337,25.99,31.99
2023/6/30,26.49,64,1695,742,506,254,124,69,29.98,29.98,29.99,53.18,,29.98,53.18,2224,25.99,31.99
2023/7/1,26.89,13,350,151,103,52,89,-45,29.98,29.98,29.99,53.18,,29.98,53.18,2153,25.99,31.99
2023/7/2,26.89,13,350,151,103,52,103,-59,29.98,29.98,29.99,53.18,,29.98,53.18,2126,25.99,31.99
2023/7/3,26.79,44,1179,510,348,177,88,56,29.98,29.98,29.99,53.18,,29.98,53.18,2074,25.99,31.99
2023/7/4,26.49,21,556,244,166,83,61,2,29.98,29.98,29.99,53.18,,29.98,53.18,2047,25.99,31.99
2023/7/5,25.59,87,2226,1009,688,334,140,55,29.98,29.98,29.99,53.18,,29.98,53.18,2015,25.99,31.99
2023/7/6,26.89,82,2205,951,649,331,116,158,29.98,29.98,29.99,53.18,,29.98,53.18,1988,25.99,31.99
2023/7/7,26.79,100,2679,1160,791,402,95,231,29.98,29.98,27.99,53.18,,27.99,53.18,1895,25.99,31.99
2023/7/8,26.99,17,459,197,134,69,79,-20,29.98,29.98,27.99,53.18,,27.99,53.18,1857,25.99,31.99
2023/7/9,26.89,20,538,232,158,81,118,-51,29.98,29.98,27.99,53.18,,27.99,53.18,3092,25.99,31.99
2023/7/10,26.49,83,2199,963,657,330,95,154,29.98,29.98,27.99,53.18,,27.99,53.18,3023,25.99,31.99
2023/7/11,26.79,100,2679,1160,791,402,118,208,29.98,29.98,27.99,53.18,,27.99,53.18,2970,25.99,31.99
2023/7/12,26.79,102,2733,1183,807,410,109,224,29.98,29.98,27.99,53.18,,27.99,53.18,2947,25.99,31.99
2023/7/13,26.79,77,2063,893,609,309,235,17,29.98,29.98,27.99,53.18,,27.99,53.18,2890,25.99,31.99
2023/7/14,26.69,88,2349,1021,696,352,212,68,29.98,29.98,27.99,51.34,,27.99,51.34,2835,25.99,31.99
2023/7/15,26.89,10,269,116,79,40,120,-86,29.98,29.98,27.99,51.34,,27.99,51.34,2762,25.99,31.99
2023/7/16,26.89,16,430,186,127,64,114,-61,29.98,29.98,27.99,51.34,,27.99,51.34,2741,25.99,31.99
2023/7/17,26.79,84,2250,974,664,338,250,24,29.98,29.98,27.99,51.34,,27.99,51.34,3184,25.99,31.99
2023/7/18,26.49,71,1881,824,562,282,243,-30,29.98,29.98,27.99,51.34,,27.99,51.34,3121,25.99,31.99
2023/7/19,26.89,100,2689,1160,791,403,293,42,29.98,29.98,27.99,51.34,,27.99,51.34,3030,25.99,31.99
2023/7/20,26.79,80,2143,928,633,321,362,-101,29.98,29.98,27.99,51.34,,27.99,51.34,2938,25.99,31.99
2023/7/21,26.89,67,1802,777,530,270,237,-12,29.98,29.98,27.99,50.79,,27.99,50.79,2843,25.99,31.99
2023/7/22,26.89,11,296,128,87,44,42,-5,29.98,29.98,27.99,50.79,,27.99,50.79,2772,25.99,31.99
2023/7/23,26.89,12,323,139,95,48,30,11,29.98,29.98,27.99,50.79,,27.99,50.79,2717,25.99,31.99
2023/7/24,26.79,93,2491,1079,736,374,102,200,29.98,29.98,27.99,50.79,,27.99,50.79,2668,25.99,31.99
2023/7/25,26.79,96,2572,1114,759,386,145,168,29.98,29.98,27.99,50.79,,27.99,50.79,2609,25.99,31.99
2023/7/26,26.29,91,2392,1056,720,359,87,170,29.98,29.98,27.99,50.79,,27.99,50.79,2368,25.99,31.99
2023/7/27,27.59,71,1959,824,562,294,114,165,29.98,29.98,27.99,50.79,,27.99,50.79,2282,25.99,31.99
2023/7/28,27.69,69,1911,800,546,287,101,177,29.98,29.98,27.99,50.79,,27.99,50.79,2208,25.99,31.99
2023/7/29,27.89,27,753,313,214,113,100,13,29.98,29.98,27.99,50.79,,27.99,50.79,2150,25.99,31.99
2023/7/30,27.89,13,363,151,103,54,94,-39,29.98,29.98,27.99,50.79,,27.99,50.79,2105,25.99,31.99
2023/7/31,27.79,68,1890,789,538,284,69,210,29.98,29.98,27.99,50.79,,27.99,50.79,1843,25.99,31.99
2023/8/1,27.69,91,2520,1056,720,378,173,193,29.98,29.98,27.99,50.79,,27.99,50.79,1805,25.99,31.99
2023/8/2,27.69,119,3295,1380,941,494,221,259,29.98,29.98,27.99,50.79,,27.99,50.79,1907,25.99,31.99
2023/8/3,27.79,95,2640,1102,751,396,164,227,29.98,29.98,27.99,50.79,,27.99,50.79,1813,25.99,31.99
2023/8/4,27.69,86,2381,998,680,357,174,172,29.98,30.08,27.99,50.79,,27.99,50.79,1712,25.99,31.99
2023/8/5,27.89,21,586,244,166,88,89,-1,29.98,30.08,27.99,50.79,,27.99,50.79,1635,25.99,31.99
2023/8/6,27.89,14,390,162,111,58,91,-32,29.98,30.08,27.99,50.79,,27.99,50.79,1611,25.99,31.99
2023/8/7,27.69,77,2132,893,609,320,162,148,29.98,30.08,27.99,50.79,,27.99,50.79,2985,25.99,31.99
2023/8/8,27.79,92,2557,1067,728,384,216,162,29.98,30.08,27.99,50.79,,27.99,50.79,2941,25.99,31.99
2023/8/9,27.79,118,3279,1369,933,492,179,306,29.98,30.08,27.99,50.79,,27.99,50.79,2859,25.99,31.99
2023/8/10,27.39,98,2684,1137,775,403,235,134,29.98,30.08,27.99,50.79,,27.99,50.79,2770,25.99,31.99
2023/8/11,27.79,58,1612,673,459,242,163,75,29.98,29.98,27.99,50.79,,27.99,50.79,2648,25.99,31.99
2023/8/12,27.99,15,420,174,119,63,63,1,29.98,29.98,27.99,50.79,,27.99,50.79,2588,25.99,31.99
2023/8/13,27.89,23,641,267,182,96,96,0,29.98,29.98,27.99,50.79,,27.99,50.79,2718,25.99,31.99
2023/8/14,27.89,85,2371,986,672,356,171,186,29.98,29.98,27.99,50.79,,27.99,50.79,3380,25.99,31.99
2023/8/15,27.69,91,2520,1056,720,378,234,132,29.98,29.98,27.99,50.79,,27.99,50.79,3336,25.99,31.99
2023/8/16,27.79,86,2390,998,680,358,223,131,29.98,29.98,27.99,50.79,,27.99,50.79,3213,25.99,31.99
2023/8/17,27.79,82,2279,951,649,342,174,163,29.98,29.98,27.99,50.79,,27.99,50.79,3097,25.99,31.99
2023/8/18,27.79,73,2029,847,577,304,208,93,29.98,29.98,27.99,50.79,,27.99,50.79,3025,25.99,31.99
2023/8/19,27.99,14,392,162,111,59,91,-31,29.98,29.98,27.99,50.79,,27.99,50.79,2999,25.99,31.99
2023/8/20,27.89,10,279,116,79,42,63,-21,29.98,29.98,27.99,50.79,,27.99,50.79,4566,25.99,31.99
2023/8/21,26.39,83,2190,963,657,328,201,41,29.98,29.98,27.99,50.79,,27.99,50.79,4522,25.99,31.99
2023/8/22,27.49,108,2969,1253,854,445,191,226,29.98,29.98,27.99,50.79,,27.99,50.79,4267,25.99,31.99
2023/8/23,27.89,93,2594,1079,736,389,193,197,29.98,29.98,27.99,50.79,,27.99,50.79,4375,25.99,31.99
2023/8/24,27.59,100,2759,1160,791,414,165,229,29.98,29.98,27.99,50.79,,27.99,50.79,4289,25.99,31.99
2023/8/25,27.79,81,2251,940,641,338,137,195,29.98,29.98,27.99,50.79,,27.99,50.79,4189,25.99,31.99
2023/8/26,27.99,18,504,209,142,76,69,8,29.98,29.98,27.99,50.79,,27.99,50.79,4112,25.99,31.99
2023/8/27,27.99,21,588,244,166,88,37,53,29.98,29.98,27.99,50.79,,27.99,50.79,4088,25.99,31.99
2023/8/28,27.69,96,2658,1114,759,399,227,159,29.98,29.98,27.99,50.79,,27.99,50.79,4199,25.99,31.99
2023/8/29,26.09,101,2635,1172,799,395,106,163,29.98,29.98,27.99,50.79,,27.99,50.79,4145,25.99,31.99
2023/8/30,27.79,84,2334,974,664,350,159,187,29.98,29.98,27.99,50.79,,27.99,50.79,4024,25.99,31.99
2023/8/31,27.69,95,2631,1102,751,395,146,237,29.98,29.98,27.99,50.79,,27.99,50.79,3972,25.99,31.99
2023/9/1,27.69,70,1938,812,554,291,176,105,29.98,29.98,27.99,50.79,,27.99,50.79,3861,25.99,31.99
2023/9/2,27.89,11,307,128,87,46,84,-38,29.98,29.98,27.99,50.79,,27.99,50.79,3810,25.99,31.99
2023/9/3,27.99,12,336,139,95,50,77,-25,29.98,29.98,27.99,50.79,,27.99,50.79,3774,25.99,31.99
2023/9/4,27.69,26,720,302,206,108,25,79,29.98,29.98,27.99,50.79,,27.99,50.79,3562,25.99,31.99
2023/9/5,27.79,90,2501,1044,712,375,207,163,29.98,29.98,27.99,50.79,,27.99,50.79,3524,25.99,31.99
2023/9/6,27.79,111,3085,1288,878,463,206,250,29.98,29.98,27.99,50.79,,27.99,50.79,3653,25.99,31.99
2023/9/7,27.69,87,2409,1009,688,361,173,178,29.98,29.98,27.99,50.79,,27.99,50.79,3565,25.99,31.99
2023/9/8,27.69,87,2409,1009,688,361,178,173,29.98,29.98,27.99,50.79,,27.99,50.79,3465,25.99,31.99
2023/9/9,27.89,18,502,209,142,75,76,0,29.98,29.98,27.99,50.79,,27.99,50.79,3195,25.99,31.99
